"user_id","video_code","watch_time","watch_3s","watch_5s","watch_10s","content_type","origin_c1","origin_c2","c1","c2","c3","c4","author_id","author_code","publish_time","bit_rate","video_w","video_h","video_size_type","duration","play_num","collect_num","comment_num","favorite_num","share_num","cp_id","cp_publish_time","video_url_type","hashtag","play_rate_3s_180d","play_rate_5s_180d","play_rate_10s_180d","play_rate_20s_180d","like_rate_180d","favorite_rate_180d","play_time_avg_180d","author_follower_num","author_like_num","author_short_video_num","author_play_time_180d","author_play_time_avg_180d","author_like_pv_avg_alld","author_play_rate_3s_180d","author_play_rate_5s_180d","author_play_rate_10s_180d","author_play_rate_20s_180d","collection_next_video_code","duration_level","bits_per_second","play_end_rate_90d","play_time_avg_7d","play_time_avg_30d","play_time_avg_90d","play_pv_dist_5s_7d","play_pv_dist_5s_30d","play_pv_dist_5s_90d","play_pv_end_180d","episode_order","play_time_avg_long_dist_5s_90d","is_duanju","map_episode_code","author_follow_time_his_alld","video_play_time_his_alld","video_like_time_his_alld","first_init_time","new_c1_play_5s_rate_his_7d","new_c1_play_5s_rate_his_180d","new_c2_play_5s_rate_his_7d","new_c2_play_5s_rate_his_180d","new_c3_play_5s_rate_his_7d","new_c3_play_5s_rate_his_180d","new_c4_play_5s_rate_his_7d","new_c4_play_5s_rate_his_180d","author_play_5s_pv_his_7d","author_play_5s_pv_his_30d","author_play_5s_pv_his_180d","author_play_5s_pv_his_alld","new_c1_play_5s_pv_his_7d","new_c1_play_5s_pv_his_30d","new_c1_play_5s_pv_his_180d","new_c1_play_5s_pv_his_alld","new_c2_play_5s_pv_his_7d","new_c2_play_5s_pv_his_30d","new_c2_play_5s_pv_his_180d","new_c2_play_5s_pv_his_alld","new_c3_play_5s_pv_his_7d","new_c3_play_5s_pv_his_30d","new_c3_play_5s_pv_his_180d","new_c3_play_5s_pv_his_alld","new_c4_play_5s_pv_his_7d","new_c4_play_5s_pv_his_30d","new_c4_play_5s_pv_his_180d","new_c4_play_5s_pv_his_alld","new_c1_end_count_mix_his_7d","new_c1_end_count_mix_his_180d","new_c2_end_count_mix_his_7d","new_c2_end_count_mix_his_180d","author_end_count_mix_his_7d","author_end_count_mix_his_180d","author_play_time_mix_his_7d","author_play_time_mix_his_180d","new_c1_log_play_time_mix_his_7d","new_c1_log_play_time_mix_his_180d","new_c2_log_play_time_mix_his_7d","new_c2_log_play_time_mix_his_180d","author_log_play_time_mix_his_7d","author_log_play_time_mix_his_180d","video_favorite_time_his_alld"
"dd699101224","1_pEgRmzjqOrDnmlQB","7.983","1","1","0","1","[117]","[]","[129]","[]","[]","[]","1034829","dkRoXqxQOrkZaEjP","2024-06-29 18:32:23","0","720","1280","2","6","0","374","0","2690","0","20000","2024-06-29 14:37:46","2","[]","0.70886","0.62","0.04381","0.00939","0.00434","0.00268","6.26811","259949","12806681","4484","30742489","6.70794","17.29618","0.65943","0.5577","0.08152","0.00987","","\N","0.56","0.58298","5.56426","5.28813","6.26811","24506","38766","340109","319802","\N","0","0","\N","","1_KJlLVvjrpZpLVEqj-1726846830260,1_ErGOyrzrMBMNygvP-1726845792152,4_zekgADGWDqKQVJPx-1726841279645,1_zekgyDGWRqRGmJPx-1726646978998,4_ZbkvmkYJoJvKVEWX-1726489312746,1_QqbDyejLQZoYVdLR-1726467738686,1_pEgRmzjqrOMDmlQB-1726467331995,4_baYnAaXvvPobVklN-1726461478690,1_WZPkyGGvbBxayRoa-1726461474127,1_ErGOArzrkBQDAgvP-1726240903463,1_QEkvmOOraBwzmBxj-1726240432615,1_jQDPVRvYwXEEVxZg-1726240330966,1_vNYQmqoDgewbVXrW-1726239061934,1_bPXOyLGvoOQDmZLw-1726238539417,1_baYnAaXxMjMrVklN-1726237677025,1_baYnyalrQJjBmklN-1726237670735,1_GzLdmPGklWDrAYXv-1726193808998,1_baYnAaXxaGnRVklN-1726193803575,1_ErGOyrvXQBDJygvP-1726130731607,1_EgoJABdWeMXgywQv-1726117038288,1_xPKYVbQjlpgqyEMa-1726065098188,1_kJjwVXXZYOpzVLpW-1726064860012,1_OLdjmlnXaNZrVKnM-1726056149274,1_KJlLmvvDdBBLmEqj-1726034471054,1_bekPmnEvJYlXAgXM-1725983501333,1_QEkvmOOrYDXJmBxj-1725983499749,1_baYnyalrMgERmklN-1725944220638,1_QEkvVOdGOEYZABxj-1725882131816,1_PMeDmoveJwOlAYOQ-1725872101795,1_lgwJyjbKaLNaynEM-1725808964460,1_lRnNAdEwoqllmxPD-1725808411031,1_wGoXygvbPqjkmgKe-1725808390114,1_ErGOyrzrWZxqygvP-1725793736557,1_EgoJABZQklnjAwQv-1725787893232,1_klzRmJGgqrRMyMJP-1725774360085,1_lRnNydEwWZpgVxPD-1725773547669,4_wJWamYXqBkQZAxZD-1725773540172,1_wJWaVYvrzzYvAxZD-1725767913591,1_vWKLyxDJRNElydGZ-1725767868426,1_zekgADGWRWolVJPx-1725767853288,1_GzLdVPGkEQpPyYXv-1725767846471,1_npZjAwQBPjGQyQOY-1725720243990,1_ZbkvmkvzYDPEAEWX-1725720084117,1_jQDPVRvYJrQGVxZg-1725720077610,1_pKjaVWXYvjkbAxdQ-1725634130046,1_kJjwVXXZMoQeVLpW-1725633778064,1_xPKYmbXdQMOwVEMa-1725633770709,1_wGoXAgvwbzwYVgKe-1725600582573,1_NzlJyMdavKXYmdWp-1725590485325,1_ErGOyrvBXELxygvP-1725590312813,4_vWKLAxLYpwzKAdGZ-1725546898180","","1705988595000","","","","","","","","","1005337-2,1018909-1","1005337-6,1003252-3,1008828-3,1052676-2,1020725-2,1022505-2,1011988-2,1004538-2,1004336-2,1002993-2,1001493-2,1003129-2,1013477-2,1013254-1,1004670-1,1018909-1,1028983-1,1012777-1,1052567-1,1013916-1,1017642-1,1004647-1,1006771-1,1002771-1,1017342-1,1002054-1,1000655-1,1027201-1,1025460-1","1005337-6,1003252-3,1008828-3,1052676-2,1020725-2,1022505-2,1011988-2,1004538-2,1004336-2,1002993-2,1001493-2,1003129-2,1013477-2,1013254-1,1004670-1,1018909-1,1028983-1,1012777-1,1052567-1,1013916-1,1017642-1,1004647-1,1006771-1,1002771-1,1017342-1,1002054-1,1000655-1,1027201-1,1025460-1","1005337-6,1003252-3,1008828-3,1052676-2,1020725-2,1022505-2,1011988-2,1004538-2,1004336-2,1002993-2,1001493-2,1003129-2,1013477-2,1013254-1,1004670-1,1018909-1,1028983-1,1012777-1,1052567-1,1013916-1,1017642-1,1004647-1,1006771-1,1002771-1,1017342-1,1002054-1,1000655-1,1027201-1,1025460-1","635-2,658-1","1285-10,1-8,635-6,165-5,684-4,724-4,671-3,48-2,658-2,129-2,95-1,829-1","1285-10,1-8,635-6,165-5,684-4,724-4,671-3,48-2,658-2,129-2,95-1,829-1","1285-10,1-8,635-6,165-5,684-4,724-4,671-3,48-2,658-2,129-2,95-1,829-1","660-1","15-8,673-3,660-2,169-2,112-1,830-1","15-8,673-3,660-2,169-2,112-1,830-1","15-8,673-3,660-2,169-2,112-1,830-1","661-1","674-3,16-2,661-2,33-1,115-1","674-3,16-2,661-2,33-1,115-1","674-3,16-2,661-2,33-1,115-1","","17-2","17-2","17-2","","165-1.198","","","","1003252-0.7276,1002993-0.4918,1011988-0.4864,1004538-0.4811,1004336-0.4757,1013477-0.2439,1017642-0.2372,1013916-0.2372,1005337-0.2372,1022505-0.2359,1013254-0.2359,1006771-0.2346,1004647-0.2346","","1005337-596.2466,1013477-319.586,1012777-242.6335,1052567-81.3219,1002771-61.4785,1020725-38.1973,1052676-30.9744,1025460-29.5841,1003129-28.1038,1027201-25.8719,1008828-24.2632,1000655-21.9248,1002054-10.7284,1001493-10.2202,1003252-5.3144,1017342-4.2286,1022505-4.1019,1011988-3.8407,1004538-3.6347,1004336-3.4733,1004670-3.3072,1002993-3.0387,1006771-1.7776,1004647-1.6455,1017642-1.5655,1013916-1.5496,1013254-1.504,1018909-1.41,1028983-1.2389,1012313-0.8766,1004978-0.8111,1016149-0.7633,1002172-0.1338","","635-597.0099,684-323.5013,671-250.1693,1285-235.2241,1-93.6712,48-30.9744,658-12.1383,165-8.818,724-6.8799,129-3.6347,95-1.6455,829-1.5496,117-0.1338","","673-250.1693,15-93.6712,660-12.1383,169-3.4733,112-1.6455,830-1.5496,685-0.8766","","1005337-4.8431,1013477-2.6629,1008828-2.1439,1020725-1.8969,1003129-1.7539,1012777-1.6674,1052567-1.3846,1002771-1.3182,1025460-1.1702,1003252-1.1409,1052676-1.1404,1027201-1.1032,1000655-1.069,1022505-1.0284,1011988-1.0043,1002054-1.0024,1004538-0.9728,1004336-0.9435,1002993-0.8957,1001493-0.8854,1017342-0.6883,1004670-0.625,1006771-0.4751,1004647-0.457,1017642-0.4476,1013916-0.4452,1013254-0.437,1018909-0.435,1028983-0.3964,1012313-0.3092,1004978-0.2939,1016149-0.2791",""
